Gene names,Systematic Name,Full Name,Uniprot ID,Zn Protein?,Zap1 Protein?,Unique sequence coverage [%],Log 2 LFQ intensity WT 0 hr 1,Log 2 LFQ intensity WT 0 hr 2,Log 2 LFQ intensity WT 0 hr 3,Log 2 LFQ intensity WT 0 hr 4,WT 0 CV (%),Log 2 LFQ intensity WT 4 hr 1,Log 2 LFQ intensity WT 4 hr 2,Log 2 LFQ intensity WT 4 hr 3,Log 2 LFQ intensity WT 4 hr 4,CV WT 4 (%),Log 2 LFQ intensity WT 8 hr 1,Log 2 LFQ intensity WT 8 hr 2,Log 2 LFQ intensity WT 8 hr 3,Log 2 LFQ intensity WT 8 hr 4,CV WT 8 (%),Log 2 LFQ intensity WT 12 hr 1,Log 2 LFQ intensity WT 12 hr 2,Log 2 LFQ intensity WT 12 hr 3,Log 2 LFQ intensity WT 12 hr 4,CV WT 12 (%),Log 2 LFQ intensity WT 16 hr 1,Log 2 LFQ intensity WT 16 hr 3,Log 2 LFQ intensity WT 16 hr 4,CV WT 16 (%),Fold Change 4 hrs,p-value 4 hrs,Fold Change 8 hrs,p-value 8 hrs,Fold Change 12 hrs,p-value 12 hrs,Fold Change 16 hrs,p-value 16 hrs,Copy number WT 0 hr 1,Copy number WT 0 hr 2,Copy number WT 0 hr 3,Concentration [nM] WT 0 hr 4,Copy number WT 4 hr 1,Copy number WT 4 hr 2,Copy number WT 4 hr 3,Copy number WT 4 hr 4,Copy number WT 8 hr 1,Copy number WT 8 hr 2,Copy number WT 8 hr 3,Copy number WT 8 hr 4,Copy number WT 12 hr 1,Copy number WT 12 hr 2,Copy number WT 12 hr 3,Copy number WT 12 hr 4,Copy number WT 16 hr 1,Copy number WT 16 hr 3,Copy number WT 16 hr 4,Average Copy Number 0 hr,Average Copy Number 4 hr,Average Copy Number 8 hr,Average Copy Number 12 hr,Average Copy Number 16 hr,,
IST2,YBR086C,Increased sodium tolerance protein 2,P38250,No,No,40.8,29.26727155,29.65817843,29.51007335,29.11197505,16.82126238,29.41814217,29.78794741,29.57947664,29.66935672,10.68786107,29.91484723,29.95338139,29.97568943,30.01783751,2.985204958,30.01544674,29.70404811,29.81973341,29.87443491,9.012050544,29.69449868,29.79648207,29.74499706,3.534582194,0.226856138,0.168178627,0.578564293,0.003432811,0.466541194,0.014881153,0.358451338,0.058118107,2729,3579,3229,166,3030,3915,3389,3606,4275,4391,4460,4592,4584,3694,4003,4157,3670,3939,3801,2426,3485,4429,4110,3803,,
IST1,YNL265C,Vacuolar protein sorting-associated protein IST1,P53843,No,No,27.5,,,25.15034974,,,,27.19769919,,,,26.43811022,,26.64223727,26.96201501,18.57791397,26.90253723,25.77645633,26.70120809,26.61161156,29.48638341,,27.05951132,26.86691045,9.425933452,2.047349453,,1.530437761,,1.347603565,,1.812861145,,,,483,,,1995,,,1178,,1358,1694,1626,745,1414,1329,,1813,1586,483,1995,1410,1279,1700,,
ISN1,YOR155C,IMP-specific 5-nucleotidase 1,Q99312,No,No,55.6,26.3742633,27.33432485,26.16340414,,46.38611061,27.60413535,27.63823725,27.48884079,26.93999719,20.21497417,27.94837686,28.07326702,27.66159708,27.47745974,18.46482635,27.77492436,27.96691755,27.82019007,28.00072292,7.60491216,27.85620295,28.13716635,27.86643886,11.37108376,0.793805213,0.07711091,1.166177742,0.018906398,1.266691292,0.009291402,1.329271956,0.023286587,758,1474,655,,1777,1820,1641,1121,2256,2460,1849,1628,2000,2285,2064,2339,2116,2571,2131,962,1590,2048,2172,2273,,
ISD11,YER048W-A,Protein ISD11,Q6Q560,No,No,68.1,27.73679653,27.55340067,28.34422309,27.85661853,24.9628155,27.72084136,28.36569635,28.22779652,28.17659829,17.94133567,28.13128998,27.91319293,27.48131474,28.02780934,18.34882366,28.16048344,28.12563592,28.08156966,28.29452056,6.493785297,28.13745954,28.91684128,28.42838241,27.9113313,0.249973428,0.297940462,0.015642042,0.945951771,0.292792688,0.145708197,0.62146804,0.07416701,8876,7817,13524,653,8779,13726,12475,12040,11668,10031,7436,10860,11906,11622,11273,13066,11718,20112,14336,7717,11755,9999,11967,15389,,
ISC1,YER019W,Inositol phosphosphingolipids phospholipase C,P40015,No,No,21.6,,,,,,,25.74765623,25.76807344,,1.000690403,,,,,,,,25.94701708,,,25.54957224,26.13803598,25.72543845,21.59331682,,,,,,,,,,,,,,467,474,,,,,,,,536,,407,612,460,,470,,536,493,,
IRR1,YIL026C,Cohesin subunit SCC3,P40541,No,No,11.2,25.44313149,,,,,,25.37603687,,,,25.24662754,25.1086492,25.48459109,25.43453559,11.8338251,,24.88534597,,25.46964107,28.252867,24.87305053,24.73314114,24.84306842,5.042499477,-0.067094619,,-0.124530633,,-0.265637964,,-0.626711456,,153,,,,,146,,,134,122,158,152,,104,,156,103,94,101,153,146,141,130,99,,
IRC6,YFR043C,Increased recombination centers protein 6,P43615,No,No,17.7,23.75918438,,,,,,,,23.93156857,,24.20134981,23.99196188,24.27213084,24.39832619,11.54660344,23.97849611,23.9222512,23.81636183,23.84095767,5.194102835,,23.6990115,,,0.172384186,,0.456757795,,0.130332319,,-0.060172881,,228,,,,,,,257,309,268,325,355,265,255,237,241,,218,,228,257,314,249,218,,
IRC5,YFR038W,Uncharacterized ATP-dependent helicase IRC5,P43610,No,No,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRC24,YIR036C,Benzil reductase ((S)-benzoin forming) IRC24,P40580,No,No,65,28.26570775,28.64571103,28.74409888,28.33355734,16.13739964,29.14418654,29.39996861,29.35483158,29.46295003,9.252928556,29.83112187,29.77256673,29.58743913,29.79090146,7.258385789,30.05711119,29.79934151,29.97391195,29.97568943,7.355884711,29.98196143,30.07469664,29.98372902,3.714417297,0.843215437,0.000798979,1.248238545,6.8666E-05,1.454244767,2.875E-05,1.516193612,0.000118185,5009,6519,6979,356,9209,10996,10657,11486,14825,14236,12521,14418,17340,14502,16368,16388,16459,17552,16480,4716,10587,14000,16149,16830,,
IRC22,YEL001C,Increased recombination centers protein 22,P40006,No,No,9.3,27.54200288,27.7179689,27.59569581,27.61743866,5.161513425,27.6836481,27.46279405,27.39966309,27.44498036,9.112592732,27.91256494,28.1870693,27.81470058,27.71240357,14.66151775,28.12548812,27.61904924,27.4184438,27.30791105,26.97612882,27.26069217,27.54841144,27.52050802,10.64131601,-0.120505164,0.151221815,0.288408037,0.037549447,-0.000553509,0.997707234,-0.175072688,0.103805077,3496,3949,3629,249,3857,3309,3168,3269,4520,5467,4223,3934,5239,3688,3209,2972,2877,3512,3444,2831,3400,4536,3777,3277,,
IRC21,YMR073C,Increased recombination centers protein 21,Q04772,No,No,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRA2,YOL081W,Inhibitory regulator protein IRA2,P19158,No,No,2.9,,,,,,,,,,,,,,,,,,25.02610024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,43,,,
IPP1,YBR011C,Inorganic pyrophosphatase,P00817,No,No,95.1,33.57294299,33.9579191,33.50462398,33.70367691,14.35554104,33.62342112,33.94323262,33.91304666,33.88948679,9.733778989,34.00336609,33.76584208,34.15843229,33.89753318,11.56229689,33.97979999,34.02877771,34.0125526,34.06687705,2.511916614,33.65288141,33.74374587,33.85554594,7.057250305,0.157506052,0.251889012,0.271502665,0.081726791,0.337211092,0.016020145,0.065933662,0.628554691,176878,230973,168697,13115,183176,228634,223900,220273,238365,202181,265413,221505,234503,242601,239888,249093,186955,199108,215152,147416,213996,231866,241521,200405,,
IPI3,YNL182C,Pre-rRNA-processing protein IPI3,P53877,No,No,13.5,25.55449892,25.87902434,26.51537344,,35.02067605,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,447,694,,,,,,,,,,,,,,,,,499,,,,,,
IPI1,YHR085W,Pre-rRNA-processing protein IPI1,P38803,No,No,6.9,,,,,,,,,23.75847292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,,168,,,,,
IOC3,YFR013W,ISWI one complex protein 3,P43596,No,No,10.7,25.69037807,,26.11109952,,20.47587536,,,,,,,,,,,,,,,,,26.45644717,,,,,,,,,0.55570837,,266,,357,,,,,,,,,,,,,,,453,,311,,,,453,,
IOC2,YLR095C,ISWI one complex protein 2,Q12072,No,No,21.7,25.63461388,26.06272587,26.38000704,26.40350385,23.09270765,25.98391925,26.44373223,26.15805783,26.31326725,13.60889696,26.0232684,26.19465933,,,8.390501767,,25.74995901,26.69988525,,44.94641508,26.03657609,25.91200523,,6.101789819,0.104531478,0.628587261,-0.011248796,0.969264,0.104709467,0.804714324,-0.145922002,0.620090028,249,335,418,29,318,437,358,399,326,367,,,,270,522,,329,302,,258,378,347,396,316,,
INP54,YOL065C,"Phosphatidylinositol 4,5-bisphosphate 5-phosphatase INP54",Q08227,No,No,24.7,,,,,,,,,,,,26.24267201,,,,,26.53734437,,26.47679564,2.967234083,26.74970333,27.01998582,26.5138837,17.58929777,,,,,,,,,,,,,,,,,,811,,,,994,,953,1152,1389,978,,,811,974,1173,,
INP53,YOR109W,"Polyphosphatidylinositol phosphatase INP53;SAC1-like phosphoinositide phosphatase;Phosphatidylinositol 4,5-bisphosphate 5-phosphatase",Q12271,No,No,34.6,28.30286605,28.63668253,27.93246997,28.24340769,20.08810795,28.34218951,28.21706327,28.37094237,28.4399576,6.368333576,28.44189759,28.32633135,28.43177309,28.33449535,4.273230617,28.17669339,28.18971057,28.36181202,28.49102214,10.54583592,28.09053163,28.20787912,28.36068235,9.436064988,0.063681629,0.689122686,0.104767785,0.504332482,0.02595297,0.878457579,-0.059158862,0.75937348,1188,1498,919,77,1221,1120,1246,1307,1309,1208,1299,1215,1089,1099,1238,1354,1026,1113,1237,921,1223,1258,1195,1125,,
INO80,YGL150C,Putative DNA helicase INO80,P53115,No,No,9.7,26.39630217,,26.63103692,26.68123691,10.24377981,26.12433481,,,26.16361528,1.92513143,,,,,,,,,,,26.65403459,26.61848924,26.43952174,7.797739661,-0.425550289,0.033742956,,,,,0.001156523,0.992120524,230,,271,19,191,,,196,,,,,,,,,275,269,237,173,193,,,260,,
INO1,YJL153C,Inositol-3-phosphate synthase,P11986,No,No,35.1,25.19775542,,26.56233805,,62.30491613,26.95071447,28.08744933,27.52529581,27.8251128,31.30776917,27.1365309,27.37674899,27.48577367,27.18499063,11.40738915,27.00485326,27.17483778,26.86147789,27.00292366,8.948947765,26.98272312,26.91638574,26.39946752,20.63964194,1.717096368,0.036558685,1.415964314,0.031326566,1.130976414,0.057705164,0.886145392,0.21262823,288,,743,,972,2138,1448,1783,1106,1306,1409,1144,1010,1136,914,1008,994,949,664,516,1585,1241,1017,869,,
INM2,YDR287W,Inositol monophosphatase 2,Q05533,No,No,12.3,,,,,,,,,,,,,,,,,,,,,,24.01197041,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,,,,,236,,
INM1,YHR046C,Inositol monophosphatase 1,P38710,No,No,41.4,26.73026717,26.77404463,25.94057975,25.99731319,30.65402514,25.95876686,26.10842986,26.0333867,26.27373215,9.522044038,26.31598108,25.48136094,26.73892349,26.31677525,32.77227658,26.64223727,26.74995901,26.57052571,26.89654472,9.970262566,26.60611396,26.55571334,26.65580955,3.468153445,-0.266972292,0.301826161,-0.147290999,0.686461423,0.354265492,0.186238367,0.245327763,0.403863503,1516,1563,877,62,888,985,936,1105,1138,638,1526,1139,1427,1537,1358,1702,1391,1344,1440,1005,979,1110,1506,1392,,
INH1,YDL181W,"ATPase inhibitor, mitochondrial",P01097,No,No,44.7,27.16605073,26.65921679,26.99765776,26.91421996,14.31522858,28.17083294,27.71934056,27.93708084,27.84870192,13.49025714,28.29579079,28.71036851,28.76369907,28.40226811,15.71848655,28.71423923,28.74976726,28.52413773,28.49663256,8.948074177,28.57354804,28.30321455,28.35938423,10.10604932,0.984702755,0.000447517,1.608745309,4.83027E-05,1.686907881,9.7013E-06,1.477762626,0.000144441,6821,4801,6070,388,13688,10010,11641,10949,14927,19896,20645,16070,19949,20447,17486,17156,18096,15004,15599,4520,11572,17884,18760,16233,,
IMP4,YNL075W,U3 small nucleolar ribonucleoprotein protein IMP4,P53941,No,No,35.2,28.19493168,27.88396038,28.00758245,27.94357847,9.596992481,27.31293847,27.44915923,27.20359176,27.07887527,10.94270982,27.11177612,27.20349841,27.87847484,27.53578819,24.99311122,27.01179984,26.60921775,27.14345686,26.94190085,15.00693024,26.9808726,27.02210447,27.03642937,1.990770067,-0.746372062,0.000364033,-0.575128853,0.021757769,-1.080919418,0.000180257,-0.994377763,6.32128E-05,4103,3307,3603,233,2226,2447,2064,1893,1937,2064,3295,2598,1807,1367,1980,1722,1769,1820,1838,2812,2158,2473,1719,1809,,
IMP3,YHR148W,U3 small nucleolar ribonucleoprotein protein IMP3,P32899,No,No,40.4,25.61890926,25.31247114,25.43825302,25.8926362,17.92410595,25.77535147,25.0293479,24.91551982,25.16138718,29.16890137,25.59821156,,25.39976086,25.43170137,7.52108166,,25.53356215,25.71038165,25.57735668,6.467281226,25.39384997,24.75445165,,30.8356774,-0.345165812,0.182968819,-0.089009473,0.596536159,0.041532755,0.799964637,-0.491416594,0.14507564,1053,851,929,86,1173,700,647,767,1038,,904,925,,992,1122,1023,901,578,,730,822,956,1046,739,,
IMP2,YMR035W,Sugar utilization regulatory protein IMP2,P32351,No,No,21.4,25.80968081,25.12020686,25.92906422,,27.49430652,26.33205527,,26.39888066,26.36914589,2.3175644,26.79525928,,26.64512693,26.92558251,9.68320775,27.00485326,26.26753053,27.32791647,27.31172656,29.75274875,26.83134842,25.98852053,26.59291914,28.03561218,0.747043306,0.041772054,1.169005608,0.011557219,1.358356074,0.013201195,0.851278731,0.074859322,673,417,731,,967,,1013,992,1333,,1201,1459,1541,924,1928,1906,1366,762,1158,607,990,1331,1575,1096,,
IMO32,YGR031W,Abhydrolase domain-containing protein IMO32,P53219,No,No,19,,,,,,,,,,,,,,,,,,,,,,26.81127434,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,1367,,
IML2,YJL082W,Mitochondrial outer membrane protein IML2,P47031,No,No,26.5,26.80538177,26.9947479,26.97048756,27.08283886,7.875923436,,27.65928485,27.29797822,27.12671928,19.33045913,27.83261646,27.37658342,27.04822443,27.49587052,22.44009575,27.21771044,27.4410269,26.90069603,27.44260958,16.79355061,27.64189288,28.19389836,27.93612614,18.93868355,0.397963428,0.043484492,0.474959683,0.032798247,0.287146716,0.087007193,0.960608437,0.001376294,635,724,712,52,,1148,894,794,1295,944,752,1025,845,987,679,988,1134,1663,1391,531,945,1004,875,1396,,
IML1,YJR138W,Vacuolar membrane-associated protein IML1,P47170,No,No,8.6,28.43654641,,29.11587366,27.64560797,48.53100285,28.57524441,27.48270002,27.45356153,27.643958,42.30703992,28.86832427,28.79398896,28.80787063,29.48903227,25.62650537,29.39036477,29.2822868,29.6122094,29.69378449,13.14736484,28.66753069,29.24163598,29.47529643,26.95723056,-0.610476693,0.254442457,0.590461352,0.206342517,1.09531868,0.032379495,0.728811683,0.209561819,893,,1430,35,983,461,452,515,1204,1144,1155,1852,1729,1604,2017,2134,1048,1560,1834,786,603,1339,1871,1480,,
IMH1,YLR309C,Golgin IMH1,Q06704,No,No,45.1,27.53593647,28.53051433,28.41780025,28.20387176,27.21162484,27.98136268,28.15185015,28.56960619,28.3550627,17.72743479,28.67448426,28.25988446,28.48975966,27.57289783,29.62153266,28.50903516,28.73792485,28.59921237,28.21965023,14.63306335,28.28445066,28.29802193,28.09501698,7.683189712,0.092439729,0.73077128,0.077225852,0.821678304,0.344424953,0.214394949,0.053799155,0.849370713,827,1648,1524,89,1126,1267,1693,1459,1820,1366,1602,848,1623,1902,1728,1328,1389,1402,1218,1022,1386,1409,1645,1337,,
IMG2,YCR071C,"54S ribosomal protein IMG2, mitochondrial",P25642,No,No,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IMG1,YCR046C,"54S ribosomal protein IMG1, mitochondrial",P25626,No,No,29,24.63023157,,24.51478676,,5.655268396,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,,553,,,,,,,,,,,,,,,,,576,,,,,,
IMD4,YML056C,Inosine-5-monophosphate dehydrogenase 4,P50094,No,No,48.7,32.89086419,32.99162271,32.80457042,32.85741968,5.522565345,32.1816893,32.01966113,32.12130049,32.26586979,7.150462052,31.54770384,31.48423767,31.38370683,31.49433569,4.688418996,31.36557122,31.41825278,31.53551939,31.31381431,6.673926356,31.8248701,31.47904153,31.63369796,12.06103914,-0.738989073,2.79615E-05,-1.408623243,1.7083E-07,-1.477829826,3.47449E-07,-1.240249387,4.89763E-05,63141,67708,59475,4178,38621,34519,37038,40942,24887,23816,22213,23984,21936,22752,24678,21163,30159,23731,26416,48626,37780,23725,22632,26768,,
IMD3,YLR432W,Inosine-5-monophosphate dehydrogenase 3,P50095,No,No,17.4,32.12976802,32.64885942,32.34239088,32.39317591,14.93122225,31.89243933,31.96561092,32.04680734,31.9155241,4.790639552,31.7364256,31.58275483,31.59085096,31.39304802,9.645806044,31.48414161,31.43051747,31.46446017,31.48620538,1.778823002,31.40410711,31.49752744,31.44712058,3.244790643,-0.423453139,0.009166865,-0.802778707,0.000756868,-0.9122174,0.00014592,-0.928963515,0.000781336,37130,53210,43026,3018,31498,33137,35055,32006,28270,25413,25556,22282,23734,22868,23413,23768,22453,23956,23133,34096,32924,25380,23446,23181,,
IMD2,YHR216W,Inosine-5-monophosphate dehydrogenase 2,P38697,No,No,19.5,29.15030131,29.17963845,28.68919192,28.89351017,15.59464111,28.49304746,28.72276402,28.62564782,28.53941668,7.081061286,27.62672725,27.79594046,27.31812088,27.68859182,13.54151853,27.43610952,27.50043673,27.34078977,27.92518633,19.12778721,27.02812561,27.60441817,26.858991,28.41984443,-0.382941468,0.023090397,-1.370815363,0.0001148,-1.427529878,0.00017355,-1.814315537,0.000562221,4712,4809,3423,267,2988,3504,3276,3086,1639,1843,1323,1711,1436,1502,1344,2016,1082,1614,963,3303,3213,1629,1575,1220,,
ILV6,YCL009C,"Acetolactate synthase small subunit, mitochondrial",P25605,No,No,83.5,31.78694321,32.46604169,31.86075299,32.37934921,23.87556915,31.762163,31.60673173,31.69099908,31.95885258,10.66938417,30.97172128,31.43688393,30.78923861,31.27930065,20.07857909,31.39998897,31.75386055,31.65808478,31.41180339,12.36738899,31.899011,31.95060324,31.91822837,1.811254503,-0.368585177,0.100323738,-1.003985658,0.004524967,-0.56733735,0.027394399,-0.20065757,0.376397087,48744,78046,51303,4977,47914,43020,45608,54913,27702,38242,24411,34285,37277,47639,44579,37583,52681,54600,53388,45768,47864,31160,41770,53556,,
ILV5,YLR355C,"Ketol-acid reductoisomerase, mitochondrial",P06168,No,No,78,34.6992875,34.83958583,34.84441114,34.81076889,4.603029931,34.16481374,33.99849864,34.08075997,34.08812572,4.705117314,34.07940946,34.13904052,34.19491114,34.12224207,3.323601883,34.16076291,34.11155539,33.95748673,33.95246172,7.400252075,34.00445482,33.75622904,33.89545807,8.571236347,-0.715463821,5.74312E-06,-0.664612541,3.75279E-06,-0.752946651,2.10587E-05,-0.913132694,5.51161E-05,281096,309806,310844,20566,194072,172941,183088,184025,182917,190636,198163,188429,193528,187038,168094,167509,173656,146206,161020,230578,183531,190036,179042,160294,,
ILV3,YJR016C,"Dihydroxy-acid dehydratase, mitochondrial",P39522,No,No,67.9,32.32036621,32.09565841,32.4336296,32.09367662,11.84116091,30.97117309,31.02769071,30.94962962,30.85132576,5.043935499,30.86864808,30.80724114,30.8799358,30.80831571,2.68191019,30.73141679,30.85652949,30.81932229,30.82721958,3.684976449,30.79853835,30.91242218,30.56946133,11.85471928,-1.285877913,8.55133E-06,-1.394797525,3.7157E-06,-1.42721067,3.71194E-06,-1.47569209,9.64024E-05,38144,32642,41259,2208,14972,15570,14750,13778,13945,13364,14054,13374,12680,13828,13476,13550,13283,14374,11333,28563,14768,13684,13383,12997,,
ILV2,YMR108W,"Acetolactate synthase catalytic subunit, mitochondrial",P07342,No,No,66.8,32.51015354,32.65185559,32.95475114,32.48951086,15.61386973,31.62583939,31.72220216,31.78011327,31.72756761,4.406314485,31.64847375,31.51732922,31.63499636,31.49242679,5.526723954,31.57875714,31.76148946,31.68206621,31.75688516,5.827747939,31.76817127,31.91897471,31.72712125,7.112642118,-0.937637176,0.000158141,-1.078261252,8.14717E-05,-0.956768288,0.000167688,-0.846812037,0.001564216,36496,40262,49668,2436,19771,21137,22003,21216,20084,18339,19897,18025,19136,21720,20557,21651,21821,24226,21209,32216,21032,19086,20766,22419,,
ILV1,YER086W,"Threonine dehydratase, mitochondrial",P00927,No,No,76,31.12681773,31.48692461,31.12201059,31.30568429,12.31334019,30.83394368,31.11662981,30.84153664,30.81069229,10.4984709,30.98107682,30.87107432,30.99206186,30.90970698,3.998365956,31.10817808,31.00034685,31.04908181,31.1254019,3.943419833,30.96189085,31.09779443,31.08644995,5.147406759,-0.359658699,0.018962007,-0.321879306,0.01253853,-0.189607145,0.083281374,-0.211647559,0.109686217,16424,21081,16369,1259,13407,16308,13477,13192,14846,13756,14959,14129,16213,15046,15562,16408,14650,16097,15971,13783,14096,14423,15807,15573,,
ILS1,YBL076C,"Isoleucine--tRNA ligase, cytoplasmic",P09436,No,No,76.2,33.13289612,33.38561077,32.98417058,33.27489311,11.96102694,32.67158117,33.21244081,33.07896431,33.10269844,15.31771404,32.84468237,32.54960988,32.76895998,32.73954729,8.458059459,32.73074899,32.7983259,32.76619763,32.92881863,6.112596833,32.50502641,32.81844637,32.62955692,11.04048699,-0.177971458,0.271873195,-0.468692764,0.004736109,-0.388369857,0.007160139,-0.543382742,0.008175346,34242,40798,30888,2559,24871,36183,32986,33533,28041,22855,26608,26071,25912,27155,26557,29725,22159,27536,24157,27122,31893,25893,27337,24617,,
ILM1,YJR118C,Protein ILM1,P47155,No,No,9.9,,,,,,,,,,,,,,,,,,,,,,25.71745909,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,,,,,,1043,,
IKI3,YLR384C,Elongator complex protein 1,Q06706,No,No,24.8,27.74579853,28.96936259,27.83659448,28.3762522,41.42658787,27.40503081,28.10599496,28.24911685,27.79556895,24.52975273,27.73511852,27.19008749,,27.43809435,18.98752862,27.52656491,27.16978221,27.55384007,27.75308747,16.14671663,26.77630571,27.57578539,26.70990858,35.80611078,-0.343074056,0.350250389,-0.777568493,0.082718152,-0.731183285,0.054873338,-1.211335388,0.031001995,658,1536,700,69,519,844,932,681,653,447,,531,565,441,576,661,336,585,321,741,744,544,561,414,,
IKI1,YHR187W,Elongator complex protein 5,P38874,No,No,12.9,,,,,,,,,,,,,,,,,,,,,,25.97681494,,,,,,,,,,,,,,,,,,,,,,,,,,,,838,,,,,,838,,
IGO2,YHR132W-A,mRNA stability protein IGO2,Q9P305,No,No,55,26.93932471,26.93887622,27.30521678,27.17245528,12.70749387,27.35489462,27.06445382,26.95881111,27.18243543,11.9232339,27.16163705,27.22931025,26.90173199,26.88599755,12.23185172,26.88331953,,,27.01446272,6.423286461,26.82298776,26.18133624,,30.94084431,0.051180495,0.694646706,-0.044299035,0.738167543,-0.140077119,0.379179005,-0.586806248,0.070007597,3997,3996,5151,318,5331,4359,4051,4731,4663,4887,3894,3852,3845,,,4211,3687,2363,,3365,4618,4324,4028,3025,,
IGO1,YNL157W,mRNA stability protein IGO1,P53897,No,No,59.5,27.0889155,,26.55184705,26.39953271,26.28836868,27.75862541,27.06445382,27.21484217,27.53252216,21.77299845,27.73000797,27.45442469,27.03359675,27.91923051,25.2163339,27.59768603,27.79147602,27.45575765,27.62568265,9.599625551,27.48807462,27.54701429,27.42245955,4.312809907,0.712512465,0.038003837,0.854216555,0.030916764,0.937552163,0.004639279,0.805751066,0.019137956,3536,,2437,148,5624,3476,3858,4809,5514,4555,3403,6287,5031,5754,4559,5129,4663,4857,4455,2040,4442,4940,5118,4658,,
IGD1,YFR017C,Inhibitor of glycogen debranching 1,P43598,No,No,46.2,,,,,,,,,,,26.11519403,,27.22756703,27.08425903,36.35160618,26.63034268,26.39814675,26.39932083,26.09719918,14.86910579,,26.02742971,25.97891064,2.377836558,,,,,,,,,,,,,,,,,1492,,3225,2920,2132,1815,1817,1473,,1404,1357,,,2546,1809,1381,,
IFA38,YBR159W,Very-long-chain 3-oxoacyl-CoA reductase,P38286,No,No,34.9,28.64006622,28.56815694,29.18940424,28.39709416,25.67401669,28.79097911,29.23676393,28.97929234,28.97792866,12.91401586,29.05734364,28.70846214,28.95881111,28.83231464,10.44684687,29.225454,29.23212705,29.27504302,29.2649923,1.685285629,29.13043101,29.25257214,29.1389002,4.789204689,0.29756062,0.176463458,0.190552491,0.348383798,0.550723702,0.018450585,0.475287393,0.06854557,4832,4597,7071,277,5365,7307,6113,6107,6453,5066,6027,5521,7250,7284,7504,7451,6788,7388,6828,4194,6223,5767,7372,7001,,
IES6,YEL044W,Chromatin-remodeling complex subunit IES6,P32617,No,No,34.9,25.36793032,,25.33807123,,1.463428993,,25.74524717,25.50775811,,11.61381481,,,,,,,25.50200114,,,,,25.64471447,,,0.273501863,0.1496535,,,0.149000365,,0.291713696,,1045,,1023,,,1357,1151,,,,,,,1146,,,,1266,,1034,1254,,1146,1266,,
IES5,YER092W,Ino eighty subunit 5,P40060,No,No,53.6,,,,,,,25.00752898,,,,,,,,,,,,,,25.36719716,25.45444038,,4.274740854,,,,,,,,,,,,,,1054,,,,,,,,,,,1352,1436,,,1054,,,1394,,
IES4,YOR189W,Ino eighty subunit 4,Q08561,No,No,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
