"orf_name","row","column","cor","num_obs","gene1","gene2","SGD","ENTREZID","GENENAME","ENSEMBL","DESCRIPTION"
"YOR006C","chr2_614024","chr15_337680",0.598192714515129,1986,"YBR196C-A","YOR006C","S000005532","854167","TSR3","YOR006C","Protein required for 20S pre-rRNA processing; involved in processing of the 20S pre-rRNA at site D to generate mature 18S rRNA; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus; relative distribution to the nucleus increases upon DNA replication stress"
"YML097C","chr2_614024","chr13_78335",0.598174709545143,1986,"YBR196C-A","YML097C","S000004563","854876","VPS9","YML097C","Guanine nucleotide exchange factor (GEF) and ubiquitin receptor; involved in vesicle-mediated vacuolar transport, including Golgi-endosome trafficking and sorting through the multivesicular body (MVB); stimulates the intrinsic guanine nucleotide exchange activity of Rab family members (Vps21p/Ypt52p/Ypt53p); partially redundant with GEF MUK1; required for localization of the CORVET complex to endosomes; similar to mammalian ras inhibitors; contains a Ub-interacting CUE domain"
"YPL138C","chr2_614024","chr16_291366",0.597974724322041,1986,"YBR196C-A","YPL138C","S000006059","855965","SPP1","YPL138C","Subunit of COMPASS (Set1C); a complex which methylates histone H3 on lysine 4 and is required in telomeric transcriptional silencing; promotes meiotic DSB formation by interacting with H3K4me3 and Rec107p, a protein required for Spo11p-catalyzed DSB formation located on chromosome axes; interacts with Orc2p; PHD finger domain protein similar to human CGBP, an unmethylated CpG binding protein; relocalizes to cytosol in response to hypoxia"
"YPR161C","chr2_614024","chr16_864449",0.597971362974964,1986,"YBR196C-A","YPR161C","S000006365","856290","SGV1","YPR161C","Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins"
"YOR217W","chr2_614024","chr15_749301",0.597938146006941,1986,"YBR196C-A","YOR217W","S000005743","854392","RFC1","YOR217W","Subunit of heteropentameric Replication factor C (RF-C); RF-C is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon"
"YBL042C","chr2_138341","chr2_614024",0.597909092621771,1986,"YBL042C","YBR196C-A","S000000138","852238","FUI1","YBL042C","High affinity uridine permease, localizes to the plasma membrane; also mediates low but significant transport of the cytotoxic nucleoside analog 5-fluorouridine; not involved in uracil transport; relative distribution to the vacuole increases upon DNA replication stress"
"YMR277W","chr2_614024","chr13_820256",0.597901106711673,1986,"YBR196C-A","YMR277W","S000004890","855320","FCP1","YMR277W","Carboxy-terminal domain (CTD) phosphatase; essential for dephosphorylation of the repeated C-terminal domain of the RNA polymerase II large subunit (Rpo21p); relocalizes to the cytosol in response to hypoxia"
"YDR303C","chr2_614024","chr4_1068729",0.597887872627394,1986,"YBR196C-A","YDR303C","S000002711","851897","RSC3","YDR303C","Component of the RSC chromatin remodeling complex; essential gene required for maintenance of proper ploidy and regulation of ribosomal protein genes and the cell wall/stress response; RSC3 has a paralog, RSC30, that arose from the whole genome duplication"
"YAL002W","chr1_143707","chr2_614024",0.597823894628033,1986,"YAL002W","YBR196C-A","S000000002","851261","VPS8","YAL002W","Membrane-binding component of the CORVET complex; involved in endosomal vesicle tethering and fusion in the endosome to vacuole protein targeting pathway; interacts with Vps21p; contains RING finger motif"
"YDL019C","chr2_614024","chr4_417663",0.597805807726788,1986,"YBR196C-A","YDL019C","S000002177","851543","OSH2","YDL019C","Member of an oxysterol-binding protein family with seven members; in S. cerevisiae, family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability; contains FFAT motif; interacts with ER anchor Scs2p at patches at the plasma membrane and at the nuclear envelope; regulated by sterol binding; OSH2 has a paralog, SWH1, that arose from the whole genome duplication"
"YHR176W","chr2_614024","chr8_454229",0.597712611232105,1982,"YBR196C-A","YHR176W","S000001219","856581","FMO1","YHR176W","Flavin-containing monooxygenase; localized to the cytoplasmic face of the ER membrane; catalyzes oxidation of biological thiols to maintain the ER redox buffer ratio for correct folding of disulfide-bonded proteins"
"YPL277C","chr2_614024","chr16_15405",0.597678516458548,1942,"YBR196C-A","YPL277C","S000006198","855852",NA,"YPL277C","Putative protein of unknown function; localized to the membranes; gene expression regulated by copper levels"
"YOL043C","chr2_614024","chr15_248392",0.597616742788051,1984,"YBR196C-A","YOL043C","S000005403","854114","NTG2","YOL043C","DNA N-glycosylase and apurinic/apyrimidinic (AP) lyase; involved in base excision repair, localizes to the nucleus; sumoylated; NTG2 has a paralog, NTG1, that arose from the whole genome duplication"
"YDR282C","chr2_614024","chr4_1023511",0.59752816610261,1984,"YBR196C-A","YDR282C","S000002690","851876","MRX10","YDR282C","Mitochondrial inner membrane protein of unknown function; associates with mitochondrial ribosome; localizes to the inner membrane with the C terminus facing the intermembrane space; ortholog of human RMND1, mutation in which is implicated in infantile encephaloneuromyopathy and defective mitochondrial translation"
"YOR032C","chr2_614024","chr15_389771",0.597517118334747,1936,"YBR196C-A","YOR032C","S000005558","854197","HMS1","YOR032C","bHLH protein with similarity to myc-family transcription factors; overexpression confers hyperfilamentous growth and suppresses the pseudohyphal filamentation defect of a diploid mep1 mep2 homozygous null mutant"
"YDR429C","chr2_614024","chr4_1324477",0.597505741728089,1986,"YBR196C-A","YDR429C","S000002837","852039","TIF35","YDR429C","eIF3g subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; is essential for translation; stimulates resumption of ribosomal scanning during translation reinitiation; eIF3 is also involved in programmed stop codon readthrough"
"YMR101C","chr2_614024","chr13_468445",0.597469345466157,1741,"YBR196C-A","YMR101C","S000004707","855127","SRT1","YMR101C","Forms the dehydrodolichyl diphosphate syntase (DDS) complex with NUS1; involved in synthesis of long-chain dolichols (19-22 isoprene units; as opposed to Rer2p which synthesizes shorter-chain dolichols); localizes to lipid bodies; transcription is induced during stationary phase"
"YOR279C","chr2_614024","chr15_843698",0.597331978662098,1977,"YBR196C-A","YOR279C","S000005805","854453","RFM1","YOR279C","Component of the Sum1p-Rfm1p-Hst1p complex; Rfm1p tethers the Hst1p histone deacetylase to the DNA-binding protein Sum1p; complex is involved in transcriptional repression of middle sporulation genes and in initiation of DNA replication"
"YLR117C","chr2_614024","chr12_382471",0.597309766065634,1986,"YBR196C-A","YLR117C","S000004107","850808","CLF1","YLR117C","Member of the NineTeen Complex (NTC); this complex contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs; homolog of Drosophila crooked neck protein; interacts with U1 snRNP proteins"
"YNL085W","chr2_614024","chr14_467131",0.597279371863696,1986,"YBR196C-A","YNL085W","S000005029","855639","MKT1","YNL085W","Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability, drug resistance, and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains"
"YGL039W","chr2_614024","chr7_423961",0.597251954616027,1986,"YBR196C-A","YGL039W","S000003007","852844",NA,"YGL039W","Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols"
"YLR433C","chr2_614024","chr12_1004347",0.597222164464743,1986,"YBR196C-A","YLR433C","S000004425","851153","CNA1","YLR433C","Calcineurin A; one isoform (the other is Cmp2p) of the catalytic subunit of calcineurin, a Ca++/calmodulin-regulated protein phosphatase which regulates Crz1p (a stress-response transcription factor), the other calcineurin subunit is CNB1; regulates the function of Aly1p alpha-arrestin; CNA1 has a paralog, CMP2, that arose from the whole genome duplication"
"YIL097W","chr2_614024","chr9_180427",0.597203232586544,1986,"YBR196C-A","YIL097W","S000001359","854710","FYV10","YIL097W","Subunit of GID complex; involved in proteasome-dependent catabolite inactivation of gluconeogenic enzymes FBPase, PEPCK, and c-MDH; forms dimer with Rmd5p that is then recruited to GID Complex by Gid8p; contains a degenerate RING finger motif needed for GID complex ubiquitin ligase activity in vivo, as well as CTLH and CRA domains; plays role in anti-apoptosis; required for survival upon exposure to K1 killer toxin"
"YNR049C","chr2_614024","chr14_713023",0.597164438114244,1986,"YBR196C-A","YNR049C","S000005332","855785","MSO1","YNR049C","Lipid-interacting protein in SNARE complex assembly machinery; acts at late step in secretion; interacts with membranes through two distinct binding sites; shows genetic and physical interactions with Sec1p; required for prospore membrane formation during sporulation; N-terminus closely associates with plasma membrane, C-terminus colocalizes with Sec4p on intracellular membranes; relocalizes from bud neck to nucleus upon DNA replication stress"
"YOR302W","chr2_614024","chr15_882765",0.597161060369011,1917,"YBR196C-A","YOR302W","S000005828","854478",NA,"YOR302W","CPA1 uORF; Arginine attenuator peptide, regulates translation of the CPA1 mRNA"
"YNR070W","chr2_614024","chr14_765375",0.597103174464805,1639,"YBR196C-A","YNR070W","S000005353","855807","PDR18","YNR070W","Putative transporter of the ATP-binding cassette (ABC) family; role in plasma membrane sterol incorporation; implicated in pleiotropic drug resistance; provides resistance to ethanol stress and contributes to a decreased intracellular accumulation of ethanol; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YNL163C","chr2_614024","chr14_326741",0.597079058081103,1986,"YBR196C-A","YNL163C","S000005107","855558","RIA1","YNL163C","Cytoplasmic GTPase/eEF2-like factor involved in ribosomal biogenesis; with Sdo1p, a guanine nucleotide exchange factor (GEF), promotes release of Tif6p from 60S ribosomal subunits in the cytoplasm so that they can assemble with 40S subunits to generate mature ribosomes; required for quality control check of newly made large ribosomal subunits before they are released into the pool of translating ribosomes"
"YIL036W","chr2_614024","chr9_285666",0.597050934467379,1986,"YBR196C-A","YIL036W","S000001298","854775","CST6","YIL036W","Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog, ACA1, that arose from the whole genome duplication"
"YMR085W","chr2_614024","chr13_437491",0.597025153839875,1967,"YBR196C-A","YMR085W","S000004690","855109",NA,"YMR085W","Putative protein of unknown function; YMR085W and adjacent ORF YMR084W are merged in related strains, and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1"
"YCR066W","chr2_614024","chr3_231500",0.596968469756891,1984,"YBR196C-A","YCR066W","S000000662","850430","RAD18","YCR066W","E3 ubiquitin ligase; forms heterodimer with Rad6p to monoubiquitinate PCNA-K164; heterodimer binds single-stranded DNA and has single-stranded DNA dependent ATPase activity; required for postreplication repair; SUMO-targeted ubiquitin ligase (STUbl) that contains a SUMO-interacting motif (SIM) which stimulates its ubiquitin ligase activity towards the sumoylated form of PCNA"
"YDR259C","chr2_614024","chr4_974631",0.596950485461823,1982,"YBR196C-A","YDR259C","S000002667","851846","YAP6","YDR259C","Basic leucine zipper (bZIP) transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism; YAP6 has a paralog, CIN5, that arose from the whole genome duplication"
"YJL199C","chr2_614024","chr10_59856",0.596942691871941,1918,"YBR196C-A","YJL199C","S000003735","853240","MBB1",NA,"Putative protein of unknown function; conserved among S. cerevisiae strains, not conserved in closely related Saccharomyces species; protein detected in large-scale protein-protein interaction studies; YJL199C is not an essential gene"
