"","orf_name","row","column","cor","num_obs","gene1","gene2","SGD","ENTREZID","GENENAME","ENSEMBL","DESCRIPTION"
"3522","YOL021C","chr4_94133","chr15_282421",0.533810592686524,2238,NA,"YOL021C","S000005381","854138","DIS3","YOL021C","Exosome core complex catalytic subunit; has both endonuclease and 3'-5' exonuclease activity; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; role in degradation of tRNAs; similar to E. coli RNase R and to human DIS3, which partially complements dis3-81 heat sensitivity; mutations in Dis3p analogous to human mutations implicated in multiple myeloma impair exosome function; protein abundance increases under to DNA replication stress"
"3523","YOR160W","chr4_94133","chr15_633839",0.533802974947134,2238,NA,"YOR160W","S000005686","854331","MTR10","YOR160W","Nuclear import receptor; mediates the nuclear localization of proteins involved in mRNA-nucleus export; promotes dissociation of mRNAs from the nucleus-cytoplasm mRNA shuttling protein Npl3p; required for retrograde import of mature tRNAs; relocalizes from cytoplasm to the nuclear periphery upon DNA replication stress"
"3524","YML008C","chr4_94133","chr13_251839",0.533787906149703,2238,NA,"YML008C","S000004467","855003","ERG6","YML008C","Delta(24)-sterol C-methyltransferase; converts zymosterol to fecosterol in the ergosterol biosynthetic pathway by methylating position C-24; localized to lipid particles, the plasma membrane-associated endoplasmic reticulum, and the mitochondrial outer membrane"
"3525","YKL125W","chr4_94133","chr11_208247",0.533783070163154,2238,NA,"YKL125W","S000001608","853734","RRN3","YKL125W","Protein required for transcription of rDNA by RNA polymerase I; transcription factor independent of DNA template; involved in recruitment of RNA polymerase I to rDNA; structure reveals unique HEAT repeat fold and a surface serine patch; phosphorylation of serine patch impairs cell growth and reduces RNA polymerase I binding in vitro and RNA polymerase I recruitment to the rDNA gene in vivo"
"3526","YJR031C","chr4_94133","chr10_486586",0.533654476637576,2238,NA,"YJR031C","S000003792","853488","GEA1","YJR031C","Guanine nucleotide exchange factor for ADP ribosylation factors (ARFs); involved in vesicular transport between the Golgi and ER, Golgi organization, and actin cytoskeleton organization; GEA1 has a paralog, GEA2, that arose from the whole genome duplication"
"3527","YMR076C","chr4_94133","chr13_416196",0.533519891948057,2238,NA,"YMR076C","S000004681","855099","PDS5","YMR076C","Cohesion maintenance factor; involved in sister chromatid condensation and cohesion; colocalizes with cohesin on chromosomes; performs its cohesin maintenance function in pre-anaphase cells by protecting the integrity of the cohesion complex; also required during meiosis; relocalizes to the cytosol in response to hypoxia"
"3528","YPR147C","chr4_94133","chr16_825645",0.533490191391396,2238,NA,"YPR147C","S000006351","856270",NA,"YPR147C","Protein of unknown function; may have a role in lipid metabolism, based on localization to lipid droplets; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and is induced in response to the DNA-damaging agent MMS"
"3529","YLR120C","chr4_94133","chr12_386511",0.533458403705143,2238,NA,"YLR120C","S000004110","850811","YPS1","YLR120C","Aspartic protease; hyperglycosylated member of the yapsin family of proteases, attached to the plasma membrane via a glycosylphosphatidylinositol (GPI) anchor; involved in nutrient limitation-induced cleavage of the extracellular inhibitory domain of signaling mucin Msb2p, resulting in activation of the filamentous growth MAPK pathway; involved with other yapsins in the cell wall integrity response; role in KEX2-independent processing of the alpha factor precursor"
"3530","YPL263C","chr4_94133","chr16_44551",0.533408709288061,2238,NA,"YPL263C","S000006184","855865","KEL3","YPL263C","Cytoplasmic protein of unknown function"
"3531","YER002W","chr4_94133","chr5_156803",0.533407659002975,2238,NA,"YER002W","S000000804","856719","NOP16","YER002W","Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis"
"3532","YDR002W","chr4_94133","chr4_453045",0.533347784017202,2238,NA,"YDR002W","S000002409","851565","YRB1","YDR002W","Ran GTPase binding protein; involved in nuclear protein import and RNA export, ubiquitin-mediated protein degradation during the cell cycle; shuttles between the nucleus and cytoplasm; is essential; homolog of human RanBP1"
"3533","YCR077C","chr4_94133","chr3_250238",0.533323051939428,2238,NA,"YCR077C","S000000673","850440","PAT1","YCR077C","Deadenylation-dependent mRNA-decapping factor; also required for faithful chromosome transmission, maintenance of rDNA locus stability, and protection of mRNA 3'-UTRs from trimming; associated with topoisomerase II; binds to mRNAs under glucose starvation, most often in the 3' UTR; functionally linked to Pab1p; forms cytoplasmic foci upon DNA replication stress; phosphorylation by PKA inhibits P body foci formation"
"3534","YNR024W","chr4_94133","chr14_672409",0.533319539988243,2238,NA,"YNR024W","S000005307","855758","MPP6","YNR024W","Nuclear exosome-associated RNA binding protein; involved in surveillance of pre-rRNAs and pre-mRNAs, and the degradation of cryptic non-coding RNAs (ncRNA); copurifies with ribosomes; relocalizes to the cytosol in response to hypoxia"
"3535","YPL092W","chr4_94133","chr16_373793",0.533292511442712,2238,NA,"YPL092W","S000006013","856013","SSU1","YPL092W","Plasma membrane sulfite pump involved in sulfite metabolism; required for efficient sulfite efflux; major facilitator superfamily protein"
"3536","YMR193W","chr4_94133","chr13_650036",0.533291762611768,2238,NA,"YMR193W","S000004806","855231","MRPL24","YMR193W","Mitochondrial ribosomal protein of the large subunit; two mitochondrial ribosomal proteins, YmL14 and YmL24, have been assigned to the same gene"
"3537","YGL079W","chr4_94133","chr7_359444",0.533230720031153,2238,NA,"YGL079W","S000003047","852801","KXD1","YGL079W","Subunit of the BLOC-1 complex involved in endosomal maturation; null mutant is sensitive to drug inducing secretion of vacuolar cargo; GFP-fusion protein localizes to the endosome"
"3538","YCL058W-A","chr4_94133","chr3_23527",0.533218221953847,2212,NA,"YCL058W-A","S000028518","3289591","ADF1","YCL058W-A","Transcriptional repressor encoded by the FYV5 antisense strand; negatively regulates transcription of FYV5 by binding to the promoter on the sense strand"
"3539","YLR105C","chr4_94133","chr12_347047",0.533188075557424,2238,NA,"YLR105C","S000004095","850795","SEN2","YLR105C","Subunit of the tRNA splicing endonuclease; tRNA splicing endonuclease (Sen complex) is composed of Sen2p, Sen15p, Sen34p, and Sen54p; Sen complex also cleaves the CBP1 mRNA at the mitochondrial surface; Sen2p contains the active site for tRNA 5' splice site cleavage and has similarity to Sen34p and to Archaeal tRNA splicing endonuclease;"
"3540","YML041C","chr4_94133","chr13_194913",0.533187679267085,2238,NA,"YML041C","S000004505","854966","VPS71","YML041C","Nucleosome-binding component of the SWR1 complex; SWR1 exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; required for vacuolar protein sorting"
"3541","YIL008W","chr4_94133","chr9_342536",0.533148627964723,2238,NA,"YIL008W","S000001270","854809","URM1","YIL008W","Ubiquitin-like protein involved in thiolation of cytoplasmic tRNAs; receives sulfur from the E1-like enzyme Uba4p and transfers it to tRNA; also functions as a protein tag with roles in nutrient sensing and oxidative stress response"
"3542","YMR033W","chr4_94133","chr13_337788",0.53310362754794,2238,NA,"YMR033W","S000004636","855049","ARP9","YMR033W","Component of both the SWI/SNF and RSC chromatin remodeling complexes; actin-related protein involved in transcriptional regulation"
"3543","YER187W","chr4_94133","chr5_566230",0.533062469159859,2153,NA,"YER187W","S000000989","856937",NA,"YER187W","Putative protein of unknown function; induced in respiratory-deficient cells"
"3544","YPL125W","chr4_94133","chr16_313388",0.532966406215336,2238,NA,"YPL125W","S000006046","855978","KAP120","YPL125W","Karyopherin responsible for the nuclear import of Rpf1p; Rpf1p is a ribosome maturation factor"
"3545","YLR415C","chr4_94133","chr12_954259",0.532929325974069,1021,NA,"YLR415C","S000004407","851133",NA,"YLR415C","Putative protein of unknown function; YLR415C is not an essential gene"
"3546","YPR149W","chr4_94133","chr16_829918",0.532803395171433,2238,NA,"YPR149W","S000006353","856272","NCE102","YPR149W","Protein of unknown function; contains transmembrane domains; involved in secretion of proteins that lack classical secretory signal sequences; component of the detergent-insoluble glycolipid-enriched complexes (DIGs); NCE102 has a paralog, FHN1, that arose from the whole genome duplication"
"3547","YNL022C","chr4_94133","chr14_591427",0.532767281825385,2238,NA,"YNL022C","S000004967","855709","RCM1","YNL022C","rRNA m5C methyltransferase; methylates cytosine at position 2278 of 25S rRNA while Nop2p methylates cytosine at position 2870; contains seven beta-strand methyltransferase motif; localized to the nucleolus; interacts with Trm112p; homolog of NSUN5A, a human gene which is deleted in Williams-Beuren Syndrome"
"3548","YNL262W","chr4_94133","chr14_148212",0.532705474452172,2238,NA,"YNL262W","S000005206","855459","POL2","YNL262W","Catalytic subunit of DNA polymerase (II) epsilon; a chromosomal DNA replication polymerase that exhibits processivity and proofreading exonuclease activity; participates in leading-strand synthesis during DNA replication; also involved in DNA synthesis during DNA repair; interacts extensively with Mrc1p"
"3549","YBR282W","chr4_94133","chr2_768240",0.53264169572464,2238,NA,"YBR282W","S000000486","852585","MRPL27","YBR282W","Mitochondrial ribosomal protein of the large subunit; homolog of human Bcl-2 interacting protein BMRP"
"3550","YGL146C","chr4_94133","chr7_228751",0.532594978955706,2236,NA,"YGL146C","S000003114","852731","RRT6","YGL146C","Putative protein of unknown function; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription; contains two putative transmembrane spans, but no significant homology to other known proteins"
"3551","YNL283C","chr4_94133","chr14_105184",0.532587955427148,2238,NA,"YNL283C","S000005227","855438","WSC2","YNL283C","Sensor-transducer of the stress-activated PKC1-MPK1 signaling pathway; involved in maintenance of cell wall integrity and recovery from heat shock; required for the arrest of secretion response; WSC2 has a paralog, WSC3, that arose from the whole genome duplication"
"3552","YMR237W","chr4_94133","chr13_743749",0.532530673381561,2238,NA,"YMR237W","S000004850","855277","BCH1","YMR237W","Member of the ChAPs family (Chs5p-Arf1p-binding proteins); members include Bch1p, Bch2p, Bud7p, and Chs6p; ChAPs family proteins form the exomer complex with Chs5p to mediate export of specific cargo proteins from the Golgi to the plasma membrane; interacts selectively with the activated, GTP-bound form of Arf1p; may interact with ribosomes; protein abundance increases and forms cytoplasmic foci in response to DNA replication stress"
"3553","YFR053C","chr4_94133","chr6_253592",0.532416112526332,2238,NA,"YFR053C","S000001949","850614","HXK1","YFR053C","Hexokinase isoenzyme 1; a cytosolic protein that catalyzes phosphorylation of glucose during glucose metabolism; expression is highest during growth on non-glucose carbon sources; glucose-induced repression involves hexokinase Hxk2p; HXK1 has a paralog, HXK2, that arose from the whole genome duplication"
"3554","YBR062C","chr4_94133","chr2_365976",0.532414556842296,2238,NA,"YBR062C","S000000266","852354",NA,"YBR062C","Protein of unknown function that interacts with Msb2p; may play a role in activation of the filamentous growth pathway"
"3555","YBR023C","chr4_94133","chr2_284428",0.532382879483336,2238,NA,"YBR023C","S000000227","852311","CHS3","YBR023C","Chitin synthase III; catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin, the chitin ring during bud emergence, and spore wall chitosan; contains overlapping di-leucine and di-acidic signals that mediate, respectively, intracellular trafficking by AP-1 and trafficking to plasma membrane by exomer complex; requires AP-3 complex for its intracellular retention"
"3556","YPR165W","chr4_94133","chr16_875368",0.532365261130148,2238,NA,"YPR165W","S000006369","856294","RHO1","YPR165W","GTP-binding protein of the rho subfamily of Ras-like proteins; involved in establishment of cell polarity; regulates protein kinase C (Pkc1p) and the cell wall synthesizing enzyme 1,3-beta-glucan synthase (Fks1p and Gsc2p)"
"3557","YGR222W","chr4_94133","chr7_939923",0.531785676039916,2238,NA,"YGR222W","S000003454","853137","PET54","YGR222W","Mitochondrial inner membrane protein; binds to the 5' UTR of the COX3 mRNA to activate its translation together with Pet122p and Pet494p; also binds to the COX1 Group I intron AI5 beta to facilitate exon ligation during splicing"
"3558","YER127W","chr4_94133","chr5_414481",0.531625835730999,2238,NA,"YER127W","S000000929","856864","LCP5","YER127W","Essential protein involved in maturation of 18S rRNA; depletion leads to inhibited pre-rRNA processing and reduced polysome levels; localizes primarily to the nucleolus"
